RunID, Score
1.0,0.804448021907632
2.0,0.8079619035265957
3.0,0.8320686646306005
4.0,0.836533808145572
5.0,0.8360904707078245
6.0,0.8259607461185684
7.0,0.8233732010912617
8.0,0.8208972292820897
9.0,0.8376779089768485
10.0,0.8361443930186219
