RunID, Score
1.0,0.8642350542302791
2.0,0.8415936396150455
3.0,0.8346149306545882
4.0,0.8368748432757458
5.0,0.8554198466178947
6.0,0.8722460531777173
7.0,0.8269091158503776
8.0,0.8569210264866944
9.0,0.8674775514625435
10.0,0.8687598900799746
